event_id,asset,weeks_before,control_release_utc,status,reason
FOMC_2023_09_20,USDCAD,4,2023-08-23 18:00:00+00:00,selected,
FOMC_2023_09_20,USDCAD,5,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,USDCAD,6,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,USDCAD,7,2023-08-02 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,USDCAD,8,2023-07-26 18:00:00+00:00,rejected,FOMC date
FOMC_2023_09_20,USDCAD,9,2023-07-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,USDCAD,10,2023-07-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,USDCAD,11,2023-07-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,USDCAD,12,2023-06-28 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,EURJPY,1,2023-09-13 18:00:00+00:00,selected,
FOMC_2023_09_20,EURJPY,2,2023-09-06 18:00:00+00:00,selected,
FOMC_2023_09_20,EURJPY,3,2023-08-30 18:00:00+00:00,selected,
FOMC_2023_09_20,EURJPY,4,2023-08-23 18:00:00+00:00,selected,
FOMC_2023_09_20,EURJPY,5,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,EURJPY,6,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,EURJPY,7,2023-08-02 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,EURJPY,8,2023-07-26 18:00:00+00:00,rejected,FOMC date
FOMC_2023_09_20,EURJPY,9,2023-07-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,EURJPY,10,2023-07-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,EURJPY,11,2023-07-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,EURJPY,12,2023-06-28 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAUUSD,1,2023-09-13 18:00:00+00:00,selected,
FOMC_2023_09_20,XAUUSD,2,2023-09-06 18:00:00+00:00,selected,
FOMC_2023_09_20,XAUUSD,3,2023-08-30 18:00:00+00:00,selected,
FOMC_2023_09_20,XAUUSD,4,2023-08-23 18:00:00+00:00,selected,
FOMC_2023_09_20,XAUUSD,5,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,XAUUSD,6,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,XAUUSD,7,2023-08-02 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,XAUUSD,8,2023-07-26 18:00:00+00:00,rejected,FOMC date
FOMC_2023_09_20,XAUUSD,9,2023-07-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAUUSD,10,2023-07-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAUUSD,11,2023-07-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAUUSD,12,2023-06-28 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAGUSD,1,2023-09-13 18:00:00+00:00,selected,
FOMC_2023_09_20,XAGUSD,2,2023-09-06 18:00:00+00:00,selected,
FOMC_2023_09_20,XAGUSD,3,2023-08-30 18:00:00+00:00,selected,
FOMC_2023_09_20,XAGUSD,4,2023-08-23 18:00:00+00:00,selected,
FOMC_2023_09_20,XAGUSD,5,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,XAGUSD,6,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,XAGUSD,7,2023-08-02 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,XAGUSD,8,2023-07-26 18:00:00+00:00,rejected,FOMC date
FOMC_2023_09_20,XAGUSD,9,2023-07-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAGUSD,10,2023-07-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAGUSD,11,2023-07-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,XAGUSD,12,2023-06-28 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,SPXUSD,1,2023-09-13 18:00:00+00:00,selected,
FOMC_2023_09_20,SPXUSD,2,2023-09-06 18:00:00+00:00,selected,
FOMC_2023_09_20,SPXUSD,3,2023-08-30 18:00:00+00:00,selected,
FOMC_2023_09_20,SPXUSD,4,2023-08-23 18:00:00+00:00,selected,
FOMC_2023_09_20,SPXUSD,5,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,SPXUSD,6,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,SPXUSD,7,2023-08-02 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,SPXUSD,8,2023-07-26 18:00:00+00:00,rejected,FOMC date
FOMC_2023_09_20,SPXUSD,9,2023-07-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,SPXUSD,10,2023-07-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,SPXUSD,11,2023-07-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,SPXUSD,12,2023-06-28 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,NSXUSD,1,2023-09-13 18:00:00+00:00,selected,
FOMC_2023_09_20,NSXUSD,2,2023-09-06 18:00:00+00:00,selected,
FOMC_2023_09_20,NSXUSD,3,2023-08-30 18:00:00+00:00,selected,
FOMC_2023_09_20,NSXUSD,4,2023-08-23 18:00:00+00:00,selected,
FOMC_2023_09_20,NSXUSD,5,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,NSXUSD,6,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,NSXUSD,7,2023-08-02 18:00:00+00:00,valid_not_selected,
FOMC_2023_09_20,NSXUSD,8,2023-07-26 18:00:00+00:00,rejected,FOMC date
FOMC_2023_09_20,NSXUSD,9,2023-07-19 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,NSXUSD,10,2023-07-12 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,NSXUSD,11,2023-07-05 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_09_20,NSXUSD,12,2023-06-28 18:00:00+00:00,rejected,missing/nonpositive observed quote
FOMC_2023_11_01,EURUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,EURUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,EURUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,EURUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,EURUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,EURUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,GBPUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,GBPUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,GBPUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,GBPUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,GBPUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,GBPUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,GBPUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,GBPUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,GBPUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,GBPUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,GBPUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,GBPUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,AUDUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,AUDUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,AUDUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,AUDUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,AUDUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,AUDUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,AUDUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,AUDUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,AUDUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,AUDUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,AUDUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,AUDUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NZDUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,NZDUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,NZDUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,NZDUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,NZDUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NZDUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,NZDUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NZDUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NZDUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NZDUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NZDUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NZDUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDJPY,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,USDJPY,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,USDJPY,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,USDJPY,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,USDJPY,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDJPY,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,USDJPY,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDJPY,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDJPY,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDJPY,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDJPY,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDJPY,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCHF,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCHF,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCHF,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCHF,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCHF,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCHF,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,USDCHF,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCHF,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCHF,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCHF,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCHF,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCHF,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCAD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCAD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCAD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCAD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,USDCAD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCAD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,USDCAD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCAD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCAD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCAD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCAD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,USDCAD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURJPY,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,EURJPY,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,EURJPY,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,EURJPY,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,EURJPY,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURJPY,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,EURJPY,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURJPY,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURJPY,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURJPY,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURJPY,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,EURJPY,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAUUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,XAUUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,XAUUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,XAUUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,XAUUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAUUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,XAUUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAUUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAUUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAUUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAUUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAUUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAGUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,XAGUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,XAGUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,XAGUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,XAGUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAGUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,XAGUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAGUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAGUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAGUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAGUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,XAGUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,SPXUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,SPXUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,SPXUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,SPXUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,SPXUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,SPXUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,SPXUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,SPXUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,SPXUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,SPXUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,SPXUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,SPXUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NSXUSD,1,2023-10-25 18:00:00+00:00,selected,
FOMC_2023_11_01,NSXUSD,2,2023-10-18 18:00:00+00:00,selected,
FOMC_2023_11_01,NSXUSD,3,2023-10-11 18:00:00+00:00,selected,
FOMC_2023_11_01,NSXUSD,4,2023-10-04 18:00:00+00:00,selected,
FOMC_2023_11_01,NSXUSD,5,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NSXUSD,6,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_11_01,NSXUSD,7,2023-09-13 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NSXUSD,8,2023-09-06 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NSXUSD,9,2023-08-30 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NSXUSD,10,2023-08-23 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NSXUSD,11,2023-08-16 18:00:00+00:00,valid_not_selected,
FOMC_2023_11_01,NSXUSD,12,2023-08-09 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURUSD,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,EURUSD,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,EURUSD,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,EURUSD,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,EURUSD,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURUSD,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,EURUSD,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURUSD,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURUSD,9,2023-10-11 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURUSD,10,2023-10-04 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURUSD,11,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURUSD,12,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,GBPUSD,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,GBPUSD,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,GBPUSD,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,GBPUSD,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,GBPUSD,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,GBPUSD,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,GBPUSD,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,GBPUSD,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,GBPUSD,9,2023-10-11 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,GBPUSD,10,2023-10-04 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,GBPUSD,11,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,GBPUSD,12,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,AUDUSD,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,AUDUSD,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,AUDUSD,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,AUDUSD,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,AUDUSD,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,AUDUSD,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,AUDUSD,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,AUDUSD,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,AUDUSD,9,2023-10-11 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,AUDUSD,10,2023-10-04 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,AUDUSD,11,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,AUDUSD,12,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,NZDUSD,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,NZDUSD,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,NZDUSD,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,NZDUSD,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,NZDUSD,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,NZDUSD,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,NZDUSD,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,NZDUSD,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,NZDUSD,9,2023-10-11 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,NZDUSD,10,2023-10-04 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,NZDUSD,11,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,NZDUSD,12,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,USDJPY,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,USDJPY,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,USDJPY,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,USDJPY,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,USDJPY,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDJPY,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,USDJPY,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDJPY,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDJPY,9,2023-10-11 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDJPY,10,2023-10-04 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDJPY,11,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDJPY,12,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,USDCHF,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCHF,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCHF,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCHF,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCHF,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCHF,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,USDCHF,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCHF,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCHF,9,2023-10-11 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCHF,10,2023-10-04 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCHF,11,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCHF,12,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,USDCAD,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCAD,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCAD,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCAD,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,USDCAD,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCAD,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,USDCAD,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCAD,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCAD,9,2023-10-11 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCAD,10,2023-10-04 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCAD,11,2023-09-27 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,USDCAD,12,2023-09-20 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,EURJPY,1,2023-12-06 19:00:00+00:00,selected,
FOMC_2023_12_13,EURJPY,2,2023-11-29 19:00:00+00:00,selected,
FOMC_2023_12_13,EURJPY,3,2023-11-22 19:00:00+00:00,selected,
FOMC_2023_12_13,EURJPY,4,2023-11-15 19:00:00+00:00,selected,
FOMC_2023_12_13,EURJPY,5,2023-11-08 19:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURJPY,6,2023-11-01 18:00:00+00:00,rejected,FOMC date
FOMC_2023_12_13,EURJPY,7,2023-10-25 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURJPY,8,2023-10-18 18:00:00+00:00,valid_not_selected,
FOMC_2023_12_13,EURJPY,9,2023-10-11 18:00:00+00:00,valid_not_selected,
